departure_airport_name,departure_airport_id,departure_time,arrival_airport_name,arrival_airport_id,arrival_time,duration,airplane,airline,airline_logo,travel_class,flight_number,legroom,total_duration,price,type
Cairo International Airport,CAI,2024-06-14 23:05,King Abdulaziz International Airport,JED,2024-06-15 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,286,One way
Cairo International Airport,CAI,2024-06-14 00:55,King Abdulaziz International Airport,JED,2024-06-14 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,296,One way
Cairo International Airport,CAI,2024-06-14 03:45,King Abdulaziz International Airport,JED,2024-06-14 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,296,One way
Cairo International Airport,CAI,2024-06-14 16:10,King Abdulaziz International Airport,JED,2024-06-14 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,296,One way
Cairo International Airport,CAI,2024-06-14 03:25,King Abdulaziz International Airport,JED,2024-06-14 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-14 18:25,King Abdulaziz International Airport,JED,2024-06-14 20:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,28 in,135,,One way
Cairo International Airport,CAI,2024-06-14 23:30,King Abdulaziz International Airport,JED,2024-06-15 01:45,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9911,30 in,135,,One way
Cairo International Airport,CAI,2024-06-15 18:55,King Abdulaziz International Airport,JED,2024-06-15 21:05,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,97,One way
Cairo International Airport,CAI,2024-06-15 04:20,King Abdulaziz International Airport,JED,2024-06-15 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-15 05:40,King Abdulaziz International Airport,JED,2024-06-15 07:55,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 227,30 in,135,116,One way
Cairo International Airport,CAI,2024-06-15 18:25,King Abdulaziz International Airport,JED,2024-06-15 20:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,28 in,135,,One way
Cairo International Airport,CAI,2024-06-15 11:15,King Abdulaziz International Airport,JED,2024-06-15 13:35,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-15 01:15,King Abdulaziz International Airport,JED,2024-06-15 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,120,One way
Cairo International Airport,CAI,2024-06-15 09:45,King Abdulaziz International Airport,JED,2024-06-15 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,120,One way
Cairo International Airport,CAI,2024-06-15 08:00,King Abdulaziz International Airport,JED,2024-06-15 10:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,123,One way
Cairo International Airport,CAI,2024-06-15 09:25,King Abdulaziz International Airport,JED,2024-06-15 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-15 15:35,King Abdulaziz International Airport,JED,2024-06-15 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-15 19:05,King Abdulaziz International Airport,JED,2024-06-15 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-15 00:30,King Abdulaziz International Airport,JED,2024-06-15 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-15 02:35,King Abdulaziz International Airport,JED,2024-06-15 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-15 08:00,King Abdulaziz International Airport,JED,2024-06-15 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-15 15:20,King Abdulaziz International Airport,JED,2024-06-15 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-15 18:10,King Abdulaziz International Airport,JED,2024-06-15 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,160,One way
Cairo International Airport,CAI,2024-06-15 22:00,King Abdulaziz International Airport,JED,2024-06-16 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,160,One way
Cairo International Airport,CAI,2024-06-15 23:35,King Abdulaziz International Airport,JED,2024-06-16 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,160,One way
Cairo International Airport,CAI,2024-06-15 09:45,King Abdulaziz International Airport,JED,2024-06-15 11:55,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 667,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-15 19:50,King Abdulaziz International Airport,JED,2024-06-15 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-15 21:20,King Abdulaziz International Airport,JED,2024-06-15 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,161,One way
Cairo International Airport,CAI,2024-06-15 00:55,King Abdulaziz International Airport,JED,2024-06-15 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 03:45,King Abdulaziz International Airport,JED,2024-06-15 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 06:00,King Abdulaziz International Airport,JED,2024-06-15 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 12:40,King Abdulaziz International Airport,JED,2024-06-15 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 15:10,King Abdulaziz International Airport,JED,2024-06-15 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 16:10,King Abdulaziz International Airport,JED,2024-06-15 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 17:50,King Abdulaziz International Airport,JED,2024-06-15 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 20:50,King Abdulaziz International Airport,JED,2024-06-15 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 23:05,King Abdulaziz International Airport,JED,2024-06-16 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-15 03:25,King Abdulaziz International Airport,JED,2024-06-15 05:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9905,28 in,135,,One way
Cairo International Airport,CAI,2024-06-15 04:05,King Abdulaziz International Airport,JED,2024-06-15 06:20,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 170,28 in,135,,One way
Cairo International Airport,CAI,2024-06-16 04:20,King Abdulaziz International Airport,JED,2024-06-16 06:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-16 03:50,King Abdulaziz International Airport,JED,2024-06-16 06:00,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 375,,130,113,One way
Cairo International Airport,CAI,2024-06-16 08:00,King Abdulaziz International Airport,JED,2024-06-16 10:10,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 661,31 in,130,137,One way
Cairo International Airport,CAI,2024-06-16 13:00,King Abdulaziz International Airport,JED,2024-06-16 15:15,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 174,30 in,135,,One way
Cairo International Airport,CAI,2024-06-16 15:15,King Abdulaziz International Airport,JED,2024-06-16 17:15,120,Boeing 737,Alexandria Airlines,https://www.gstatic.com/flights/airline_logos/70px/DQ.png,Economy,DQ 301,32 in,120,,One way
Cairo International Airport,CAI,2024-06-16 14:10,King Abdulaziz International Airport,JED,2024-06-16 16:30,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-16 20:05,King Abdulaziz International Airport,JED,2024-06-16 22:25,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 479,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-16 15:30,King Abdulaziz International Airport,JED,2024-06-16 17:40,130,Boeing 737,FlyEgypt,https://www.gstatic.com/flights/airline_logos/70px/FT.png,Economy,FT 377,,130,113,One way
Cairo International Airport,CAI,2024-06-16 12:45,King Abdulaziz International Airport,JED,2024-06-16 15:00,135,Airbus A321,Nile Air,https://www.gstatic.com/flights/airline_logos/70px/NP.png,Economy,NP 127,30 in,135,116,One way
Cairo International Airport,CAI,2024-06-16 06:00,King Abdulaziz International Airport,JED,2024-06-16 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,122,One way
Cairo International Airport,CAI,2024-06-16 15:35,King Abdulaziz International Airport,JED,2024-06-16 18:00,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 584,30 in,145,128,One way
Cairo International Airport,CAI,2024-06-16 18:10,King Abdulaziz International Airport,JED,2024-06-16 20:35,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 578,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-16 19:05,King Abdulaziz International Airport,JED,2024-06-16 21:30,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 570,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-16 22:00,King Abdulaziz International Airport,JED,2024-06-17 00:25,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 572,30 in,145,136,One way
Cairo International Airport,CAI,2024-06-16 23:35,King Abdulaziz International Airport,JED,2024-06-17 01:45,130,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 764,29 in,130,136,One way
Cairo International Airport,CAI,2024-06-16 00:30,King Abdulaziz International Airport,JED,2024-06-16 02:40,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 663,31 in,130,137,One way
Cairo International Airport,CAI,2024-06-16 02:35,King Abdulaziz International Airport,JED,2024-06-16 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,32 in,130,137,One way
Cairo International Airport,CAI,2024-06-16 15:20,King Abdulaziz International Airport,JED,2024-06-16 17:30,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 671,31 in,130,137,One way
Cairo International Airport,CAI,2024-06-16 05:20,King Abdulaziz International Airport,JED,2024-06-16 07:30,130,Airbus A320neo,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 645,30 in,130,138,One way
Cairo International Airport,CAI,2024-06-16 21:20,King Abdulaziz International Airport,JED,2024-06-16 23:30,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 643,31 in,130,143,One way
Cairo International Airport,CAI,2024-06-16 09:25,King Abdulaziz International Airport,JED,2024-06-16 11:50,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 566,30 in,145,147,One way
Cairo International Airport,CAI,2024-06-16 09:45,King Abdulaziz International Airport,JED,2024-06-16 12:00,135,Airbus A320,Flyadeal,https://www.gstatic.com/flights/airline_logos/70px/F3.png,Economy,F3 754,29 in,135,147,One way
Cairo International Airport,CAI,2024-06-16 19:50,King Abdulaziz International Airport,JED,2024-06-16 22:00,130,Boeing 737,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 669,31 in,130,152,One way
Cairo International Airport,CAI,2024-06-16 03:45,King Abdulaziz International Airport,JED,2024-06-16 06:05,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 308,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-16 06:00,King Abdulaziz International Airport,JED,2024-06-16 08:20,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 382,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-16 12:40,King Abdulaziz International Airport,JED,2024-06-16 15:00,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 300,32 in,140,157,One way
Cairo International Airport,CAI,2024-06-16 01:15,King Abdulaziz International Airport,JED,2024-06-16 03:40,145,Airbus A320neo,Flynas,https://www.gstatic.com/flights/airline_logos/70px/XY.png,Economy,XY 568,30 in,145,160,One way
Cairo International Airport,CAI,2024-06-16 00:55,King Abdulaziz International Airport,JED,2024-06-16 03:15,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 386,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 15:10,King Abdulaziz International Airport,JED,2024-06-16 17:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 306,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 16:10,King Abdulaziz International Airport,JED,2024-06-16 18:30,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 330,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 17:50,King Abdulaziz International Airport,JED,2024-06-16 20:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 304,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 20:50,King Abdulaziz International Airport,JED,2024-06-16 23:10,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 302,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 23:05,King Abdulaziz International Airport,JED,2024-06-17 01:25,140,Airbus A330,Saudia,https://www.gstatic.com/flights/airline_logos/70px/SV.png,Economy,SV 388,32 in,140,166,One way
Cairo International Airport,CAI,2024-06-16 05:45,King Abdulaziz International Airport,JED,2024-06-16 08:00,135,Boeing 737,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 9911,30 in,135,,One way
Cairo International Airport,CAI,2024-06-16 18:25,King Abdulaziz International Airport,JED,2024-06-16 20:40,135,Airbus A320,Nesma Airlines,https://www.gstatic.com/flights/airline_logos/70px/NE.png,Economy,NE 172,28 in,135,,One way
Cairo International Airport,CAI,2024-06-17 04:00,King Abdulaziz International Airport,JED,2024-06-17 06:20,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 477,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-17 10:20,King Abdulaziz International Airport,JED,2024-06-17 12:40,140,Airbus A320,Air Cairo,https://www.gstatic.com/flights/airline_logos/70px/SM.png,Economy,SM 475,28 in,140,104,One way
Cairo International Airport,CAI,2024-06-17 06:00,King Abdulaziz International Airport,JED,2024-06-17 08:10,130,Airbus A320,Air Arabia Egypt,https://www.gstatic.com/flights/airline_logos/70px/E5.png,Economy,E5 327,30 in,130,122,One way
Cairo International Airport,CAI,2024-06-17 02:35,King Abdulaziz International Airport,JED,2024-06-17 04:45,130,Airbus A330,EgyptAir,https://www.gstatic.com/flights/airline_logos/70px/MS.png,Economy,MS 665,31 in,130,137,One way
